Id,Name,Description,Participation,Location,Region,Town,Tel,Org,Start,End,Px,Py
C2_397000000A_005949,超派!警消「龍」來守護青春｜一日小警消,無,,to see the official site,高雄市,苓雅區,886-7-7995678,高雄市政府警察局(少年警察 隊、鼓山分局)、 消防局、華友聯集團,2024/7/6 00:00,2024/7/6 23:59,120.31206,22.62046
C2_397000000A_005950,2024旗津風箏節暨氣墊水樂園,無,,to see the official site,高雄市,旗津區,886-7-7995678,高雄市政府觀光局,2024/7/20 00:00,2024/8/11 23:59,120.26692,22.61018
C2_397000000A_005969,2024客家小炒全國爭霸賽｜南區初賽,無,,to see the official site,高雄市,左營區,886-7-7995678,高雄市政府客家事務委員會,2024/7/23 00:00,2024/7/23 23:59,120.30272,22.66887
C2_397000000A_005970,趣生活 chill life market X 布郎尼與牠們的產地,無,,to see the official site,高雄市,鹽埕區,886-7-7995678,高雄市政府,2024/7/12 00:00,2024/7/14 23:59,120.28153,22.61998
C2_397000000A_005971,!,無,,to see the official site,高雄市,左營區,886-7-7995678,TheArtistudio得藝室策劃,2024/8/31 00:00,2024/8/31 23:59,120.30272,22.66887
C2_397000000A_005972,Stray Kids 世界巡迴演唱會｜高雄站,無,,to see the official site,高雄市,左營區,886-7-7995678,Live Nation Taiwan 理想國,2024/11/3 00:00,2024/11/3 23:59,120.29447,22.70312
C2_397000000A_005973,高雄雄嗨調酒節 Kaohsiung High Ball Day,無,,to see the official site,高雄市,鹽埕區,886-7-7995678,高雄市政府觀光局,2024/8/10 00:00,2024/8/11 23:59,120.28723,22.62735
C2_397000000A_005974,﻿棧貳庫KW2｜COOL遊涼夏玩水節,無,,to see the official site,高雄市,鼓山區,886-7-7995678,​棧貳庫KW2,2024/7/13 00:00,2024/7/28 23:59,120.27779,22.61865
C2_397000000A_005978,《葬送的芙莉蓮》快閃店,無,,to see the official site,高雄市,鹽埕區,886-7-7995678,金儀創意有限公司,2024/7/19 00:00,2024/10/13 23:59,120.28153,22.61998
C2_397000000A_005981,2024高雄翻轉動漫祭,無,,to see the official site,高雄市,前鎮區,886-7-7995678,木棉花國際,2024/7/19 00:00,2024/8/25 23:59,120.30827,22.59534
C2_397000000A_005982,SANPOOO 三波轉運站,無,,to see the official site,高雄市,鹽埕區,886-7-7995678,SANPOOO 三波計畫,2024/7/20 00:00,2024/7/21 23:59,120.28189,22.61925
C2_397000000A_005983,2024佛光盃大學籃球邀請賽,無,,to see the official site,高雄市,左營區,886-7-7995678,高雄市政府、佛光大學,2024/7/23 09:00,2024/7/28 18:30,120.30272,22.66887
C2_397000000A_005987,2024神農市集｜七月場,無,,to see the official site,高雄市,鼓山區,886-7-7995678,高雄市政府農業局,2024/8/3 15:00,2024/8/4 21:00,120.29925,22.65921
C2_397000000A_005988,實地調研筆記：高雄－Geofictions駐村成果展,無,,to see the official site,高雄市,鹽埕區,886-7-7995678,高雄市政府文化局、駁二藝術特區,2024/7/18 00:00,2024/7/26 23:59,120.28153,22.61998
C2_397000000A_005989,邊緣人市集EDGEMAN MARKET X 佛系消暑大作戰,無,,to see the official site,高雄市,鹽埕區,886-7-7995678,高雄市政府,2024/8/3 00:00,2024/8/4 23:59,120.28189,22.61925
C2_397000000A_005994,VR體感劇院,無,,to see the official site,高雄市,鹽埕區,886-7-7995678,高雄市電影館VR體感劇院,2024/6/29 00:00,2024/9/14 23:59,120.28153,22.61998
C2_397000000A_005995,溫度逝光x愛河湖畔x湖與水豚的迷你夢境,無,,to see the official site,高雄市,鹽埕區,886-7-7995678,溫度逝光市集,2024/8/17 00:00,2024/8/18 23:59,120.28915,22.62258
C2_397000000A_005998,小世界 X 大港散策-駁二大義夏日號,無,,to see the official site,高雄市,鹽埕區,886-7-7995678,小世界,2024/8/3 00:00,2024/8/4 23:59,120.28153,22.61998
C2_397000000A_005999,2024衛武營爵士週,無,,to see the official site,高雄市,鳳山區,886-7-7995678,高雄市政府,2024/8/23 00:00,2024/8/25 23:59,120.34244,22.623
C2_397000000A_006006,HERE & NOW 鄭伊健演唱會｜2024高雄站,無,,to see the official site,高雄市,左營區,886-7-7995678,小金鹿娛樂、問星娛樂、CR Entertainment、KKLIVE,2024/11/23 00:00,2024/11/23 23:59,120.30272,22.66887
C2_397000000A_006007,Disney Princess – The Concert 迪士尼《公主音樂會》高雄場,無,,to see the official site,高雄市,鳳山區,886-7-7995678,MNA牛耳藝術,2024/11/12 00:00,2024/11/12 23:59,120.34244,22.623
C2_397000000A_006010,2024大港閱冰｜冰品市集嘉年華,無,,to see the official site,高雄市,鼓山區,886-7-7995678,高雄市政府觀光局,2024/8/17 00:00,2024/8/18 23:59,120.27454,22.62217
C2_397000000A_006012,2024高雄海洋派對,無,,to see the official site,高雄市,鹽埕區,886-7-7995678,高雄市政府,2024/8/17 00:00,2024/8/25 23:59,120.28428,22.61931
C2_397000000A_006017,台日大港水果祭,無,,to see the official site,高雄市,鹽埕區,886-7-7995678,高雄市政府、日本台灣交流協會,2024/8/24 00:00,2024/8/25 23:59,120.28865,22.61814
C2_397000000A_006018,《法華經》及其美術特展,無,,to see the official site,高雄市,大樹區,886-7-7995678,國立故宮博物院、高雄市政府、財團法人人間文教基金會,2024/9/6 00:00,2025/3/16 23:59,120.44708,22.75497
C2_397000000A_006031,2024神農市集｜八月場,無,,to see the official site,高雄市,鼓山區,886-7-7995678,高雄市政府農業局,2024/8/24 00:00,2024/8/25 23:59,120.29925,22.65921
C2_397000000A_006032,《動畫楽ノ祭》日本動漫交響音樂會2｜高雄場,無,,to see the official site,高雄市,鳳山區,886-7-7995678,高雄市管樂團,2024/10/6 00:00,2024/10/6 23:59,120.34244,22.623
C2_397000000A_006033,Nibble Bubble啃泡市集 X M3,無,,to see the official site,高雄市,鹽埕區,886-7-7995678,Nibble Bubble啃泡市集,2024/8/23 14:00,2024/8/25 20:00,120.28153,22.61998
C2_397000000A_006039,Charlie Puth Presents “Something New”,無,,to see the official site,高雄市,左營區,886-7-7995678,Live Nation Taiwan 理想國,2024/12/5 00:00,2024/12/5 23:59,120.30272,22.66887
C2_397000000A_006040,2024甲仙芋筍節,無,,to see the official site,高雄市,甲仙區,886-7-7995678,甲仙區公所,2024/8/31 00:00,2024/8/31 23:59,120.58485,23.08059
C2_397000000A_006061,2024大崗山龍眼蜂蜜文化節｜夏祭新鮮市,無,,to see the official site,高雄市,阿蓮區,886-7-7995678,高雄市政府農業局,2024/8/30 00:00,2024/8/30 23:59,120.34497,22.85972
C2_397000000A_006062,2024原住民ARI海洋街頭舞蹈音樂祭,無,,to see the official site,高雄市,旗津區,886-7-7995678,高雄市原勢資源發展促進協會,2024/8/31 14:00,2024/8/31 21:00,120.26821,22.60841
C2_397000000A_006065,2024乘風而騎｜岡山文藝維新單車微旅行,無,,to see the official site,高雄市,鳳山區,886-7-7995678,高雄市觀光局,2024/10/12 00:00,2024/10/12 23:59,120.3413,22.629592
C2_397000000A_006068,2024雄爭舞鬥國際街舞大賽,無,,to see the official site,高雄市,鹽埕區,886-7-7995678,高雄市政府青年局、高雄市政府運動發展局,2024/9/7 00:00,2024/9/7 23:59,120.28913,22.61839
C2_397000000A_006069,TAKAO豐潮｜排灣族papuljiva有情柴有愛,無,,to see the official site,高雄市,前鎮區,886-7-7995678,高雄市政府原住民事務委員會,2024/9/7 00:00,2024/9/7 23:59,120.33187,22.57455
C2_397000000A_006071,2024庄頭藝穗節,無,,to see the official site,高雄市,鳳山區,886-7-7995678,高雄市政府文化局,2024/8/3 00:00,2024/10/27 23:59,120.3413,22.629592
C2_397000000A_006076,2024高雄愛‧月熱氣球,無,,to see the official site,高雄市,前金區,886-7-7995678,高雄市政府觀光局,2024/9/14 00:00,2024/10/6 23:59,120.28878,22.62673
C2_397000000A_006084,2024高雄Wild Wild野生活,無,,to see the official site,高雄市,鳳山區,886-7-7995678,高雄市政府觀光局,2024/11/2 00:00,2024/11/3 23:59,120.34244,22.623
C2_397000000A_006086,113年農曆8月14日暨9月15日岡山籃籗會,無,,to see the official site,高雄市,岡山區,886-7-7995678,高雄市岡山區公所,2024/9/15 18:00,2024/10/17 23:59,120.28743,22.80001
C2_397000000A_006090,TAKAO豐潮｜布農族播種祭minpinang,無,,to see the official site,高雄市,左營區,886-7-7995678,高雄市政府原住民事務委員會,2024/9/21 00:00,2024/9/21 23:59,120.29467,22.67749
C2_397000000A_006092,2024神農市集｜九月場,無,,to see the official site,高雄市,鼓山區,886-7-7995678,高雄市政府農業局,2024/9/21 00:00,2024/9/22 23:59,120.29925,22.65921
C2_397000000A_006100,TAKAO豐潮｜魯凱族小米收穫祭tangidrakakalane,無,,to see the official site,高雄市,前鎮區,886-7-7995678,高雄市政府原住民事務委員會,2024/9/29 00:00,2024/9/29 23:59,120.31683,22.59377
C2_397000000A_006102,2024旗山香蕉文化節｜夏祭新鮮市,無,,to see the official site,高雄市,旗山區,886-7-7995678,高雄市旗山區農會,2024/9/28 00:00,2024/9/29 23:59,120.48169,22.88394
C2_397000000A_006104,2024盛Shot光年·酒空迷航,無,,to see the official site,高雄市,鳳山區,886-7-7995678,一點新意有限公司,2024/9/28 00:00,2024/9/29 23:59,120.3413,22.629592
C2_397000000A_006113,2024美濃藝穗節,無,,to see the official site,高雄市,美濃區,886-7-7995678,高雄市政府客家事務委員會,2024/10/5 00:00,2024/10/5 23:59,120.55755,22.91107
C2_397000000A_006114,2024Takao Rock 打狗祭,無,,to see the official site,高雄市,鹽埕區,886-7-7995678,文化部、高雄市政府、高雄市政府文化局、高雄流行音樂中心,2024/10/11 00:00,2024/10/13 23:59,120.28865,22.61814
C2_397000000A_006115,2024高雄電影節,無,,to see the official site,高雄市,鳳山區,886-7-7995678,文化部、高雄市政府,2024/10/12 00:00,2024/10/27 23:59,120.3413,22.629592
C2_397000000A_006116,2024嬉啤派對,無,,to see the official site,高雄市,鹽埕區,886-7-7995678,高雄市政府,2024/10/10 00:00,2024/10/13 23:59,120.28541,22.61861
C2_397000000A_006117,2024衛武營 Open House,無,,to see the official site,高雄市,鳳山區,886-7-7995678,高雄市政府,2024/10/10 00:00,2024/10/10 23:59,120.34244,22.623
C2_397000000A_006120,2024左營萬年季,無,,to see the official site,高雄市,左營區,886-7-7995678,高雄市政府,2024/10/8 00:00,2024/10/13 23:59,120.2967,22.68333
C2_397000000A_006121,2024高雄國際動漫節,無,,to see the official site,高雄市,左營區,886-7-7995678,高雄市政府,2024/10/10 00:00,2024/10/13 23:59,120.30272,22.66887
C2_397000000A_006122,2024客家尋青ｘ高雄秋藝節,無,,to see the official site,高雄市,前金區,886-7-7995678,高雄市政府客家事務委員會、財團法人高雄市客家文化事務基金會,2024/10/19 00:00,2024/10/20 23:59,120.29946,22.62474
C2_397000000A_006123,六龜觀光藝文季｜池田樂台,無,,to see the official site,高雄市,六龜區,886-7-7995678,高雄市六龜區公所,2024/11/23 13:00,2024/11/24 17:00,120.63455,22.99785
C2_397000000A_006124,六龜觀光藝文季暨六龜龜心伴手禮,無,,to see the official site,高雄市,苓雅區,886-7-7995678,高雄市六龜區公所,2024/10/15 00:00,2024/10/15 23:59,120.31206,22.62046
C2_397000000A_006129,2024 TTXC 台灣文化科技大會,無,,to see the official site,高雄市,鹽埕區,886-7-7995678,文化部、高雄市政府,2024/10/12 00:00,2024/10/27 23:59,120.28153,22.61998
C2_397000000A_006132,2024寶來不老溫泉季｜山城音樂季,無,,to see the official site,高雄市,六龜區,886-7-7995678,茂林國家風景區管理處,2024/10/19 00:00,2024/10/19 23:59,120.67729,23.05737
C2_397000000A_006133,2024蜜柑站長耶誕路跑,無,,to see the official site,高雄市,前鎮區,886-7-7995678,高雄捷運,2024/12/22 00:00,2024/12/22 23:59,120.3122,22.59775
C2_397000000A_006135,2024高雄同志大遊行,無,,to see the official site,高雄市,鹽埕區,886-7-7995678,高雄市政府,2024/11/23 00:00,2024/11/24 23:59,120.28575,22.61885
C2_397000000A_006136,2024印度排燈節在高雄,無,,to see the official site,高雄市,鳳山區,886-7-7995678,印度台北協會、高雄市政府,2024/10/26 15:00,2024/10/26 20:00,120.3403,22.62045
C2_397000000A_006154,Play is your superpower! 樂高®「玩心放大招」,無,,to see the official site,高雄市,鳳山區,886-7-7995678,臺灣樂高貿易股份有限公司,2024/10/18 00:00,2024/10/29 23:59,120.34244,22.623
C2_397000000A_006155,2024高雄萬聖節x小公視,無,,to see the official site,高雄市,鼓山區,886-7-7995678,高雄市政府、小公視,2024/10/25 00:00,2024/10/29 23:59,120.29925,22.65921
C2_397000000A_006158,2024乘風而騎｜林園古厝漁村單車微旅行,無,,to see the official site,高雄市,林園區,886-7-7995678,高雄市政府觀光局,2024/11/9 00:00,2024/11/9 23:59,120.40119,22.49868
C2_397000000A_006163,DINOTAENG QUOKKA and BOBO in the Woods POP UP,無,,to see the official site,高雄市,鼓山區,886-7-7995678,高雄市政府,2024/10/25 00:00,2024/11/10 23:59,120.27779,22.61865
C2_397000000A_006164,2024高雄眷村嘉年華,無,,to see the official site,高雄市,鳳山區,886-7-7995678,高雄市政府文化局,2024/10/26 00:00,2024/11/10 23:59,120.3413,22.629592
C2_397000000A_006173,2024城市嶼浪,無,,to see the official site,高雄市,鹽埕區,886-7-7995678,高雄市政府青年局,2024/11/9 00:00,2024/11/10 23:59,120.28865,22.61814
C2_397000000A_006174,2gether來內惟啪｜內惟藝術中心2週年慶,無,,to see the official site,高雄市,鼓山區,886-7-7995678,內惟藝術中心,2024/11/9 00:00,2024/11/10 23:59,120.28231,22.6572
C2_397000000A_006175,2024美濃水圳漫旅藝術節,無,,to see the official site,高雄市,美濃區,886-7-7995678,高雄市政府,2024/11/8 00:00,2024/11/17 23:59,120.53706,22.89843
C2_397000000A_006176,2024大海開吃,無,,to see the official site,高雄市,彌陀區,886-7-7995678,高雄市政府海洋局、高雄市政府民政局,2024/11/1 00:00,2024/12/8 23:59,120.23459,22.76178
C2_397000000A_006177,布得布愛 - 高雄布袋戲only,無,,to see the official site,高雄市,橋頭區,886-7-7995678,高雄市政府,2024/11/16 00:00,2024/11/16 23:59,120.31235,22.75883
C2_397000000A_006182,2024高雄城市書展,無,,to see the official site,高雄市,前鎮區,886-7-7995678,高雄市立圖書館,2024/11/9 00:00,2024/11/24 23:59,120.3018,22.61044
C2_397000000A_006184,2024乘風而騎｜左營舊城環潭單車微旅行,無,,to see the official site,高雄市,左營區,886-7-7995678,高雄市觀光局,2024/12/15 00:00,2024/12/15 23:59,120.30168,22.68724
C2_397000000A_006187,2024乘風而騎｜衛武營澄清湖假日約騎活動,無,,to see the official site,高雄市,苓雅區,886-7-7995678,高雄市政府觀光局,2024/11/17 00:00,2024/11/17 23:59,120.34089,22.62521
C2_397000000A_006188,2024海線潮旅行,無,,to see the official site,高雄市,鳳山區,886-7-7995678,高雄市政府觀光局,2024/10/19 00:00,2024/11/23 23:59,120.3413,22.629592
C2_397000000A_006189,2025高雄跨年晚會,無,,to see the official site,高雄市,前鎮區,886-7-7995678,高雄市政府,2024/12/31 00:00,2024/12/31 23:59,120.30575,22.59487
C2_397000000A_006190,2025紫耀義大 義享同樂跨年煙火秀,無,,to see the official site,高雄市,大樹區,886-7-7995678,高雄市政府,2024/12/31 00:00,2024/12/31 23:59,120.40899,22.73079
C2_397000000A_006192,2024高雄城市咖啡節,無,,to see the official site,高雄市,鼓山區,886-7-7995678,高雄市政府觀光局,2024/11/23 00:00,2024/11/24 23:59,120.29925,22.65921
C2_397000000A_006193,2024鹹酥雞嘉年華｜逗陣，雄麻雞,無,,to see the official site,高雄市,苓雅區,886-7-7995678,高雄市政府觀光局,2024/12/7 00:00,2024/12/8 23:59,120.30432,22.61277
C2_397000000A_006208,2024下酒祭,無,,to see the official site,高雄市,鹽埕區,886-7-7995678,高雄流行音樂中心、韓國觀光公社 한국관광공사,2024/12/7 00:00,2024/12/7 23:59,120.28865,22.61814
C2_397000000A_006212,2024高雄冬季國際旅展,無,,to see the official site,高雄市,前鎮區,886-7-7995678,高雄市旅行商業同業公會,2024/11/29 00:00,2024/12/2 23:59,120.29833,22.60788
C2_397000000A_006219,123高雄人｜魷魚遊戲2,無,,to see the official site,高雄市,鹽埕區,886-7-7995678,高雄市政府,2024/12/21 00:00,2024/12/21 23:59,120.28971,22.61849
C2_397000000A_006220,2024台灣國際遊艇展,無,,to see the official site,高雄市,前鎮區,886-7-7995678,經濟部國際貿易署、高雄市政府,2024/11/28 00:00,2024/12/1 23:59,120.29691,22.60596
C2_397000000A_006222,2024嘎呼拉斯山中音樂節,無,,to see the official site,高雄市,六龜區,886-7-7995678,高雄市政府,2024/12/13 00:00,2024/12/14 23:59,120.7036,23.10943
C2_397000000A_006223,2024高雄聖誕生活節,無,,to see the official site,高雄市,前金區,886-7-7995678,高雄市政府經濟發展局,2024/11/29 00:00,2025/1/5 23:59,120.29946,22.62474
C2_397000000A_006224,2024 OPEN!大氣球遊行,無,,to see the official site,高雄市,前鎮區,886-7-7995678,高雄市政府,2024/12/7 00:00,2024/12/8 23:59,120.30575,22.59487
C2_A15010000H_080678,2023新北市貢寮海洋音樂祭,「貢寮海洋音樂祭」起始於民國99年（西元2010年），係爲豐富新北市的海洋文化性格、建立貢寮區地方特質並發展文化觀光以鼓勵本土音樂創作之精神，選定福隆海水浴場這片黃金沙灘，藉由活動行銷新北市126公里海岸線的自然景觀旅遊資源，成功塑造貢寮為臺灣北部海洋搖滾新據點。貢寮國際海洋音樂祭即將進入第20回，所秉持的理念是鼓勵台灣本土音樂的創作，並提供獨立樂團一個專屬且不受限制的舞台，讓所有的樂團可以在這個舞台上以創作表達自我，並能擁有盡情揮灑的空間，也是讓獨立音樂人能有被看見、被欣賞及被肯定的機會。活動表演以樂團接力的方式進行，主要活動內容除了有邀請國內外知名樂團進行演出的主舞台，開放獨立樂團自由報名的小舞台與自第2屆開始舉辦重視音樂原創性及現場表演實力的「海洋獨立音樂大賞」之外，自民國107年（西元2018年）起更設立多元曲風的第三舞台，提供遊客更多元的音樂盛會。,,新北市 貢寮區,新北市,貢寮區,02-29603456,新北市政府,2023/9/15 00:00,2023/9/17 00:00,121.943158,25.021998
